PC,RES_CNT_High,NRP_CNT_High,UNC_CNT_High,TOT_CNT_High,RES_CNT_Medium,NRP_CNT_Medium,UNC_CNT_Medium,TOT_CNT_Medium,RES_CNT_Low,NRP_CNT_Low,UNC_CNT_Low,TOT_CNT_Low,RES_CNT_VeryLow,NRP_CNT_VeryLow,UNC_CNT_VeryLow,TOT_CNT_VeryLow,SORTOFF,DISTRICT,SECTOR,UNIT
LS29 8DP,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,LS,29,8,DP
DN17 4GE,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,DN,17,4,GE
CA15 6QL,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,CA,15,6,QL
YO42 2QN,4,0,0,4,1,1,0,2,2,4,0,6,0,0,0,0,YO,42,2,QN
SE10 9EB,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,SE,10,9,EB
LN11 7LP,0,0,0,0,0,0,0,0,2,2,1,5,12,2,15,29,LN,11,7,LP
IG11 7YJ,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,IG,11,7,YJ
S11 8TA,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,S,11,8,TA
RH12 5HT,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,RH,12,5,HT
BN25 1JP,0,0,0,0,0,0,0,0,76,1,0,77,0,0,0,0,BN,25,1,JP
ME9 8SR,0,0,0,0,0,13,5,18,0,16,13,29,0,25,6,31,ME,9,8,SR
KT1 1RR,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,KT,1,1,RR
EX7 9JT,1,0,0,1,7,0,0,7,26,1,0,27,0,0,0,0,EX,7,9,JT
HU5 2RU,0,0,0,0,0,0,0,0,0,0,0,0,27,3,1,31,HU,5,2,RU
IP17 2PE,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,IP,17,2,PE
BA2 6LS,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,BA,2,6,LS
PL7 5JP,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,PL,7,5,JP
BL1 2QY,0,0,0,0,3,0,1,4,19,0,0,19,0,0,0,0,BL,1,2,QY
LN11 8SF,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,LN,11,8,SF
LA14 2BQ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,LA,14,2,BQ
RG9 1AZ,0,3,1,4,0,2,0,2,0,0,0,0,0,0,0,0,RG,9,1,AZ
SW11 3JS,0,0,0,0,0,0,0,0,0,0,0,0,53,19,0,72,SW,11,3,JS
SN15 4JS,0,4,0,4,0,2,0,2,0,1,0,1,0,0,0,0,SN,15,4,JS
SE17 1PG,0,0,0,0,0,0,0,0,1,0,0,1,31,0,0,31,SE,17,1,PG
TR18 3RF,0,2,0,2,0,0,2,2,0,1,3,4,0,0,0,0,TR,18,3,RF
PE13 4LH,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,PE,13,4,LH
PO40 9BD,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,PO,40,9,BD
N18 2LX,0,0,0,0,0,0,0,0,21,4,0,25,0,0,0,0,N,18,2,LX
TS24 7QR,0,0,0,0,0,0,0,0,8,3,1,12,2,0,0,2,TS,24,7,QR
GL52 5QA,0,0,0,0,0,0,0,0,1,2,0,3,3,2,0,5,GL,52,5,QA
M31 4BD,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,M,31,4,BD
ST21 6HZ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ST,21,6,HZ
YO62 4JX,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,YO,62,4,JX
CT7 0LG,0,0,0,0,0,0,0,0,0,0,0,0,23,1,7,31,CT,7,0,LG
E5 0DJ,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,E,5,0,DJ
GL20 5EA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GL,20,5,EA
RG6 7XW,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,RG,6,7,XW
CB24 3UP,5,0,0,5,1,0,0,1,5,0,0,5,0,0,0,0,CB,24,3,UP
TQ9 5JE,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,TQ,9,5,JE
TN26 1HG,2,0,2,4,0,0,0,0,1,0,1,2,0,0,0,0,TN,26,1,HG
B77 1AG,0,9,0,9,0,2,1,3,0,0,0,0,0,0,0,0,B,77,1,AG
WN2 3JH,7,0,0,7,2,0,0,2,6,0,0,6,0,0,0,0,WN,2,3,JH
PE12 0EN,0,0,0,0,0,0,0,0,21,3,7,31,0,0,0,0,PE,12,0,EN
SE1 2JU,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,60,SE,1,2,JU
HX3 5QG,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HX,3,5,QG
SE2 9FL,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,SE,2,9,FL
TQ13 9UY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TQ,13,9,UY
NE25 9TQ,0,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,NE,25,9,TQ
LE13 1AD,0,0,0,0,0,0,0,0,8,0,1,9,0,0,0,0,LE,13,1,AD
BS23 4XU,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BS,23,4,XU
TW18 2LD,0,0,0,0,13,1,0,14,3,0,0,3,0,0,0,0,TW,18,2,LD
MK46 4EJ,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MK,46,4,EJ
NG10 2EZ,0,1,0,1,0,0,0,0,21,0,0,21,0,0,0,0,NG,10,2,EZ
WN2 2LD,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,WN,2,2,LD
BS1 6JP,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,BS,1,6,JP
HU1 1SD,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HU,1,1,SD
HU3 2EF,0,0,0,0,0,0,0,0,58,2,0,60,0,0,0,0,HU,3,2,EF
L37 6BF,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,L,37,6,BF
DN34 4EZ,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,DN,34,4,EZ
CW12 4HU,19,1,0,20,0,0,0,0,4,0,0,4,0,0,0,0,CW,12,4,HU
TA8 1LG,0,0,0,0,0,0,0,0,22,8,0,30,0,0,0,0,TA,8,1,LG
CA16 6TF,2,0,0,2,3,0,0,3,1,0,2,3,0,0,0,0,CA,16,6,TF
CA11 7TA,0,0,0,0,0,3,0,3,0,4,0,4,2,3,0,5,CA,11,7,TA
BN18 0TR,0,0,0,0,0,1,1,2,0,2,1,3,0,0,0,0,BN,18,0,TR
PE28 2UH,0,0,0,0,5,2,5,12,0,0,0,0,0,0,0,0,PE,28,2,UH
DE22 3QN,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,DE,22,3,QN
KT4 8HQ,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,KT,4,8,HQ
GU34 4EP,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,GU,34,4,EP
E14 3NL,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,E,14,3,NL
SO41 0TN,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,8,SO,41,0,TN
SO41 0PZ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,SO,41,0,PZ
EX31 1GB,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,EX,31,1,GB
TA6 3FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TA,6,3,FJ
PE6 7RE,0,0,0,0,18,0,2,20,0,0,0,0,0,0,0,0,PE,6,7,RE
BA11 3JP,0,0,0,0,1,0,10,11,0,0,11,11,0,0,0,0,BA,11,3,JP
BA11 5JZ,0,1,0,1,0,0,0,0,1,14,1,16,0,0,0,0,BA,11,5,JZ
SE15 6EY,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,SE,15,6,EY
TN11 8JN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TN,11,8,JN
E6 6DG,0,0,0,0,0,0,0,0,38,2,1,41,0,0,0,0,E,6,6,DG
HD2 1AD,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,HD,2,1,AD
CV9 3AS,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,CV,9,3,AS
NG10 3DL,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,NG,10,3,DL
DT11 9LA,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,6,DT,11,9,LA
HU1 2TX,0,0,0,0,0,0,0,0,0,16,3,19,0,0,0,0,HU,1,2,TX
TW9 3DA,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,TW,9,3,DA
FY6 0ER,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,11,FY,6,0,ER
BN24 6PY,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,3,BN,24,6,PY
BA2 6LJ,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,BA,2,6,LJ
SS8 7JD,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,SS,8,7,JD
TQ5 8DT,3,1,0,4,0,0,0,0,4,0,0,4,0,0,0,0,TQ,5,8,DT
SG14 1HT,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,SG,14,1,HT
OX14 1PD,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,OX,14,1,PD
NR23 1AU,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,NR,23,1,AU
BN7 2BS,0,1,0,1,0,0,0,0,33,1,0,34,4,0,0,4,BN,7,2,BS
HU5 5QA,0,0,0,0,0,0,0,0,11,0,0,11,11,0,0,11,HU,5,5,QA
PO22 9TR,0,53,0,53,0,15,0,15,0,40,0,40,0,7,0,7,PO,22,9,TR
TQ12 3UB,0,0,0,0,0,0,0,0,10,0,0,10,5,0,0,5,TQ,12,3,UB
DA1 5LY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,DA,1,5,LY
PE14 8EA,0,0,0,0,2,5,3,10,0,0,0,0,0,0,0,0,PE,14,8,EA
ME3 9RW,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,ME,3,9,RW
PO11 9UH,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,PO,11,9,UH
SN6 6RF,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,SN,6,6,RF
WR11 7PN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,WR,11,7,PN
E8 5LH,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E,8,5,LH
DN14 7SL,4,2,0,6,0,0,0,0,0,0,0,0,48,2,1,51,DN,14,7,SL
RH6 9RP,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,RH,6,9,RP
PE15 0JG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,PE,15,0,JG
LA4 4NT,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,LA,4,4,NT
BH21 1NN,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,BH,21,1,NN
RH10 6NQ,0,0,0,0,0,0,0,0,16,0,0,16,3,0,0,3,RH,10,6,NQ
MK19 6HN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,MK,19,6,HN
LE4 6EL,0,0,0,0,2,2,0,4,3,5,0,8,0,0,0,0,LE,4,6,EL
HU9 5JU,0,0,0,0,0,0,0,0,1,0,0,1,61,0,0,61,HU,9,5,JU
EX34 8LQ,21,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,EX,34,8,LQ
TQ13 9AZ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TQ,13,9,AZ
PE14 9JA,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,PE,14,9,JA
PE19 1JU,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,PE,19,1,JU
BH21 1JA,0,0,0,0,0,0,0,0,14,20,0,34,0,0,0,0,BH,21,1,JA
BB1 3EA,0,0,0,0,0,0,0,0,0,2,0,2,0,12,0,12,BB,1,3,EA
DL16 7QZ,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,DL,16,7,QZ
NN1 1HB,0,0,0,0,0,0,0,0,0,5,1,6,0,2,0,2,NN,1,1,HB
HA4 7UN,0,1,0,1,5,0,0,5,2,0,0,2,0,0,0,0,HA,4,7,UN
BH23 1NL,0,0,0,0,0,0,0,0,16,0,1,17,0,0,0,0,BH,23,1,NL
NE11 0NX,0,0,0,0,0,1,0,1,0,6,0,6,0,0,0,0,NE,11,0,NX
SK16 4HH,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,SK,16,4,HH
CV37 9DE,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,CV,37,9,DE
DN5 9SS,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,DN,5,9,SS
TS3 7PS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,TS,3,7,PS
CV37 0RE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,CV,37,0,RE
FY5 3PR,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0,17,FY,5,3,PR
PO18 8RQ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PO,18,8,RQ
NG2 3LD,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,NG,2,3,LD
S60 1TU,2,4,3,9,0,1,0,1,0,0,0,0,0,0,0,0,S,60,1,TU
NE64 6AL,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,NE,64,6,AL
PE6 9BS,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,PE,6,9,BS
CM13 3LW,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,CM,13,3,LW
WA9 3WD,8,0,0,8,0,0,0,0,2,0,0,2,0,0,0,0,WA,9,3,WD
TA9 4HL,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,TA,9,4,HL
SO51 0JF,3,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,SO,51,0,JF
BS24 0EU,0,0,0,0,0,0,0,0,3,0,2,5,0,0,0,0,BS,24,0,EU
LS6 4HF,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,LS,6,4,HF
E14 3HD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,E,14,3,HD
KT13 0YT,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,KT,13,0,YT
LS25 7LE,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,LS,25,7,LE
BL9 6GU,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,BL,9,6,GU
SE10 0HD,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,13,SE,10,0,HD
PO20 8BB,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,PO,20,8,BB
OX4 6PU,1,0,0,1,1,0,0,1,10,0,0,10,0,0,0,0,OX,4,6,PU
W6 0EF,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,W,6,0,EF
YO18 8AG,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,YO,18,8,AG
GL2 9DQ,0,0,0,0,2,0,0,2,4,0,0,4,0,0,0,0,GL,2,9,DQ
NN1 1QF,0,0,0,0,0,0,0,0,0,4,1,5,0,6,0,6,NN,1,1,QF
SE17 2QS,0,0,0,0,0,0,0,0,1,0,0,1,50,0,0,50,SE,17,2,QS
SP3 6JR,1,0,0,1,0,0,0,0,8,3,0,11,0,0,0,0,SP,3,6,JR
LE8 6ZU,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,LE,8,6,ZU
CA25 5QA,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,CA,25,5,QA
DE1 1EB,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,0,DE,1,1,EB
PR9 8ED,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,13,PR,9,8,ED
SW11 3SD,0,0,0,0,0,0,0,0,14,4,0,18,0,0,0,0,SW,11,3,SD
B98 8LQ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,B,98,8,LQ
HU2 8EB,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,HU,2,8,EB
CT5 2RG,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,CT,5,2,RG
HD3 4QG,0,0,1,1,0,0,0,0,0,1,3,4,0,0,0,0,HD,3,4,QG
CV36 5BY,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CV,36,5,BY
RG7 5HH,19,13,4,36,0,1,0,1,0,1,0,1,0,0,0,0,RG,7,5,HH
YO10 4BW,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,YO,10,4,BW
ST11 9NQ,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,ST,11,9,NQ
CM13 3NQ,20,0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,CM,13,3,NQ
DN17 3HR,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,4,DN,17,3,HR
WA8 0PA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,WA,8,0,PA
PE11 3GF,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,PE,11,3,GF
FY1 5EZ,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,FY,1,5,EZ
RG14 1RS,0,1,0,1,0,2,0,2,0,6,0,6,0,0,0,0,RG,14,1,RS
RG9 1BQ,0,0,0,0,1,0,0,1,6,0,0,6,0,0,0,0,RG,9,1,BQ
SO53 4QD,0,0,0,0,5,0,0,5,1,0,0,1,0,0,0,0,SO,53,4,QD
LN12 2NG,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,LN,12,2,NG
RM13 8JE,0,0,0,0,0,0,0,0,0,1,0,1,0,25,1,26,RM,13,8,JE
ST4 1PU,0,0,0,0,57,5,0,62,0,0,0,0,0,0,0,0,ST,4,1,PU
CM1 4TZ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CM,1,4,TZ
NR2 4QZ,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,NR,2,4,QZ
LE3 2FE,0,0,0,0,1,0,0,1,6,0,0,6,0,0,0,0,LE,3,2,FE
LA4 4EZ,0,0,0,0,0,0,0,0,4,2,0,6,3,5,0,8,LA,4,4,EZ
SY5 8JD,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,SY,5,8,JD
MK16 8EH,0,0,0,0,0,0,0,0,0,0,0,0,14,13,2,29,MK,16,8,EH
NN17 3HR,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NN,17,3,HR
E16 1QS,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,22,E,16,1,QS
NG34 0JH,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NG,34,0,JH
GU19 5EF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GU,19,5,EF
B30 3HB,0,0,0,0,0,0,0,0,0,13,1,14,0,0,0,0,B,30,3,HB
BN22 8RB,0,0,0,0,0,0,0,0,3,0,0,3,15,0,0,15,BN,22,8,RB
IG11 0GY,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,10,IG,11,0,GY
TR4 8NL,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,TR,4,8,NL
BN22 7RR,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,BN,22,7,RR
HD4 7NZ,0,0,0,0,1,0,0,1,9,0,0,9,0,0,0,0,HD,4,7,NZ
SW1P 2PD,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,SW,1P,2,PD
BA14 7AE,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,BA,14,7,AE
TQ9 7EB,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TQ,9,7,EB
EX10 9EA,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,EX,10,9,EA
DN7 5PY,0,0,0,0,11,0,1,12,0,0,0,0,0,0,0,0,DN,7,5,PY
SE28 8HX,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,28,SE,28,8,HX
B30 2RB,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,B,30,2,RB
N21 2EE,0,0,0,0,2,0,0,2,13,0,0,13,2,0,0,2,N,21,2,EE
DH7 9PT,0,0,2,2,0,0,0,0,0,0,5,5,0,0,0,0,DH,7,9,PT
LA12 9EE,0,0,0,0,0,0,0,0,0,8,3,11,0,15,4,19,LA,12,9,EE
WR1 1SB,0,0,0,0,2,1,0,3,12,8,1,21,0,0,0,0,WR,1,1,SB
GL2 7AT,7,2,6,15,1,0,1,2,0,0,0,0,4,0,5,9,GL,2,7,AT
DN31 2RB,0,0,0,0,0,0,0,0,14,0,0,14,3,1,0,4,DN,31,2,RB
KT7 0RA,2,0,0,2,16,0,0,16,12,0,0,12,0,0,0,0,KT,7,0,RA
TW17 0RW,0,0,0,0,0,0,0,0,18,0,0,18,3,0,0,3,TW,17,0,RW
E15 2RN,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,11,E,15,2,RN
BS22 6NH,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,39,BS,22,6,NH
BS22 6DL,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,14,BS,22,6,DL
PO20 0PQ,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,PO,20,0,PQ
PL27 7PD,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,PL,27,7,PD
LU6 1QZ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LU,6,1,QZ
GL53 7JR,0,0,0,0,0,0,0,0,7,0,0,7,4,0,0,4,GL,53,7,JR
BA1 3DL,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,BA,1,3,DL
SE2 9BZ,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,28,SE,2,9,BZ
LE11 1EZ,0,0,0,0,0,0,0,0,16,0,0,16,5,0,0,5,LE,11,1,EZ
NR11 7NP,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,NR,11,7,NP
BB9 6DG,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,BB,9,6,DG
NR21 9QF,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NR,21,9,QF
BA12 7BB,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,6,BA,12,7,BB
BS22 6BQ,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,BS,22,6,BQ
GU10 2EP,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,GU,10,2,EP
E14 0QE,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,63,E,14,0,QE
PR1 8EJ,0,0,0,0,27,0,0,27,15,0,0,15,0,0,0,0,PR,1,8,EJ
BS23 3BH,0,0,0,0,0,0,0,0,10,0,0,10,29,0,0,29,BS,23,3,BH
LS7 1AP,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,LS,7,1,AP
TA21 0DF,38,2,0,40,3,0,0,3,8,0,0,8,0,0,0,0,TA,21,0,DF
BS22 7YD,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,24,BS,22,7,YD
B98 0RA,0,9,8,17,0,1,0,1,0,0,1,1,0,0,0,0,B,98,0,RA
RH6 9AU,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,RH,6,9,AU
SK1 1PJ,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,SK,1,1,PJ
SE17 1TW,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,41,SE,17,1,TW
RG41 4TN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,RG,41,4,TN
EX14 4TN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EX,14,4,TN
PR1 9UT,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,PR,1,9,UT
HD1 3PG,0,2,0,2,0,3,4,7,0,0,0,0,0,0,0,0,HD,1,3,PG
EX36 3NW,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,EX,36,3,NW
PE34 4DZ,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,PE,34,4,DZ
N21 2BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,N,21,2,BD
WF8 4HN,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,WF,8,4,HN
E5 0HP,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,E,5,0,HP
SW1A 2HN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,SW,1A,2,HN
SE18 6TE,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,SE,18,6,TE
L37 8BP,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,L,37,8,BP
BN11 2QU,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,BN,11,2,QU
SW1V 3PG,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,SW,1V,3,PG
HD1 6DD,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HD,1,6,DD
FY7 7AR,0,0,0,0,0,0,0,0,24,6,0,30,2,0,0,2,FY,7,7,AR
LE14 2HW,0,0,2,2,0,0,0,0,4,0,4,8,0,0,0,0,LE,14,2,HW
HP19 7SG,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,0,HP,19,7,SG
YO17 6RT,0,0,0,0,1,12,15,28,0,3,4,7,4,3,4,11,YO,17,6,RT
BS22 6RF,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,19,BS,22,6,RF
CM6 1XG,0,1,0,1,0,0,0,0,0,21,3,24,0,0,0,0,CM,6,1,XG
OL14 5LW,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,OL,14,5,LW
PE21 9PU,0,0,0,0,0,0,0,0,29,0,0,29,0,0,0,0,PE,21,9,PU
TN25 5PD,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TN,25,5,PD
CB22 7GG,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CB,22,7,GG
WF2 7QE,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,WF,2,7,QE
FY6 7ZL,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,FY,6,7,ZL
YO16 4HQ,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,YO,16,4,HQ
LS25 6QR,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,LS,25,6,QR
HU1 2DY,0,1,0,1,0,2,0,2,0,10,0,10,0,0,0,0,HU,1,2,DY
BS1 5TX,0,0,0,0,0,1,0,1,0,4,0,4,0,0,0,0,BS,1,5,TX
CA14 5QA,12,2,0,14,12,1,1,14,5,2,0,7,14,0,0,14,CA,14,5,QA
BN23 7SE,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,BN,23,7,SE
N17 0SG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,N,17,0,SG
NE65 7NZ,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,NE,65,7,NZ
SP5 1JB,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SP,5,1,JB
NG24 3DA,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,NG,24,3,DA
PE22 0DZ,0,0,0,0,0,0,0,0,68,3,0,71,0,0,0,0,PE,22,0,DZ
TA6 3QZ,0,0,0,0,22,0,0,22,3,0,0,3,0,0,0,0,TA,6,3,QZ
